left_eyebrows_coords_center_x,left_eyebrows_coords_center_y,right_eyebrows_coords_center_y,right_eyebrows_coords_center_x,left_eye_coords_center_x,left_eye_coords_center_y,right_eye_coords_center_x,right_eye_coords_center_y,nose_coords_center_x,nose_coords_center_y,mouth_coords_center_x,mouth_coords_center_y,jawline_coords_center_x,jawline_coords_center_y,eye_distance,eye_nose_distance,eye_mouth_distance,eye_eyebrow_distance,nose_mouth_distance,jawline_distance,nose_width,mouth_width,avg_symmetry_score,eye_to_nose_ratio,eye_to_mouth_ratio,nose_to_mouth_ratio,facial_emotional_class
0.17114914425427868,0.23415977961432505,0.7473404255319148,0.19780219780219782,0.09873949579831937,0.1792929292929294,0.732227488151659,0.14974619289340108,0.33734939759036153,0.3761638733705772,0.36189801699716695,0.5144230769230766,0.33521353746978244,0.3852941176470588,0.9825657065181338,0.7719522170373839,0.7462900501893314,0.29640592656116305,0.5175769358642649,0.9631216614999049,0.8748942528385666,0.3935739828146341,0.9837121708047957,0.4756962300880718,0.7019010172190934,0.5576062695514725,anger
0.29828850855745714,0.2699724517906336,0.4547872340425533,0.29395604395604397,0.2605042016806723,0.3055555555555557,0.4478672985781992,0.29949238578680204,0.21837349397590367,0.16945996275605202,0.28328611898017,0.17499999999999982,0.3609991941982271,0.43137254901960764,0.3864192215882166,0.0723285288678508,0.10388449770854968,0.5095794948027608,0.2543106701118528,0.3938650821416151,0.15790178514275688,0.3165892383410676,0.4061569746159538,0.7161026960566899,0.24704574318386974,0.1488305391927659,anger
0.24694376528117357,0.3002754820936639,0.6994680851063829,0.32142857142857145,0.18277310924369755,0.20454545454545459,0.6445497630331755,0.20050761421319796,0.32831325301204817,0.2830540037243947,0.35835694050991507,0.4375,0.3045930701047541,0.469607843137255,0.7472425336032623,0.584109781399695,0.5784380586737691,0.43229227146868116,0.612109091310055,0.841936415964324,0.6240050200635932,0.6465606309732244,0.8228003238864902,0.5033033957730975,0.1372289017016527,0.180546680292186,anger
0.334963325183374,0.1487603305785124,0.5398936170212766,0.09065934065934067,0.300420168067227,0.09595959595959602,0.5308056872037915,0.025380710659898553,0.37951807228915657,0.11731843575418988,0.4454674220963174,0.1336538461538459,0.39645447219983887,0.0725490196078431,0.43390153565896916,0.6051661705370736,0.5351305034370105,0.3352285923486695,0.35732272641651275,0.46573225484920455,0.43379445011276274,0.41105024441439814,0.48816962849174306,0.3939760239255845,0.15266916413276044,0.2520021432119498,anger
0.2542787286063569,0.20385674931129477,0.6462765957446809,0.239010989010989,0.21428571428571436,0.19444444444444453,0.6137440758293841,0.23604060913705582,0.2936746987951807,0.21787709497206698,0.32365439093484427,0.3875000000000002,0.32232070910556,0.42941176470588216,0.6627954147124312,0.4048011105868393,0.4707779505222619,0.45495690308718956,0.6408111453950146,0.7057194285204714,0.468901534399494,0.5608599212970486,0.7147202971571137,0.588140150948792,0.16445488156290566,0.15691191072103183,anger
0.2273838630806846,0.18732782369146006,0.6994680851063829,0.2032967032967033,0.1491596638655463,0.14646464646464652,0.6753554502369669,0.12436548223350252,0.3524096385542169,0.23836126629422716,0.38951841359773376,0.36923076923076925,0.31184528605962925,0.3735294117647059,0.8410755016219239,0.7411386899867064,0.6368343085383522,0.317512722240892,0.5292679191929871,0.8772467748787164,0.6952049332990475,0.5429130740490418,0.8746754568739851,0.5164646733150884,0.3240693897066207,0.28975803543189327,anger
0.16381418092909533,0.2506887052341598,0.6994680851063829,0.2692307692307692,0.11974789915966388,0.2803030303030304,0.6587677725118483,0.2639593908629442,0.2319277108433735,0.3947858472998136,0.28541076487252137,0.5278846153846151,0.28122481869460114,0.5156862745098039,0.8335670488991146,0.4725904481495532,0.591320111895072,0.5775298100501219,0.4969121037660694,0.8754241342534167,0.6479680686976101,0.731170667775511,0.8761657527121817,0.5544447545849973,0.11679475051933297,0.1438086742403245,anger
0.23716381418092902,0.2892561983471074,0.6382978723404255,0.25549450549450553,0.19747899159663868,0.2550505050505052,0.6516587677725117,0.21319796954314718,0.371987951807229,0.3780260707635008,0.4638810198300284,0.4115384615384614,0.4319097502014504,0.43431372549019587,0.7365242708055472,0.6795203432914144,0.6317900223461562,0.29292194782675773,0.27357810639470936,0.7721514832878592,0.6595345972863258,0.6697263037437013,0.752363023123846,0.46161540113621435,0.10803729149818098,0.1832355821968652,anger
0.20293398533007334,0.1487603305785124,0.5106382978723404,0.11263736263736263,0.18277310924369755,0.09595959595959602,0.4834123222748815,0.060913705583756306,0.246987951807229,0.24581005586592175,0.32223796033994334,0.26538461538461533,0.3601933924254632,0.19901960784313721,0.5306106149448807,0.6160804063272035,0.628453719823216,0.41728615577746536,0.2752747914304078,0.6528519067173079,0.5912733347354846,0.4053367613296213,0.6128880991606448,0.34190299184779027,0.2513231261961659,0.3587175252979613,anger
0.22249388753056232,0.17906336088154268,0.6329787234042553,0.260989010989011,0.18697478991596644,0.20959595959595956,0.5284360189573459,0.218274111675127,0.23945783132530118,0.17504655493482302,0.21742209631728027,0.3605769230769229,0.19822723609991932,0.49411764705882355,0.6247071238627079,0.2958456982884501,0.3885719473349546,0.5890233126426253,0.6305826040923231,0.718268627438969,0.40748286046948834,0.33194298865615374,0.7638013303762389,0.6243723641324828,0.4730746827754675,0.3156885106539261,anger
0.13691931540342295,0.33057851239669417,0.648936170212766,0.3049450549450549,0.05882352941176472,0.2575757575757577,0.6232227488151657,0.24111675126903553,0.23945783132530118,0.5102420856610799,0.27124645892351273,0.5557692307692306,0.28122481869460114,0.38921568627450975,0.8954367824321091,0.7338860584055175,0.6956764499096556,0.3133789027296461,0.30685374885664196,0.8987725101694418,0.8421739877489651,0.48965594868510137,0.9218888903514914,0.437437926274308,0.44503901624915043,0.42064532263847465,anger
0.19804400977995107,0.2754820936639119,0.6808510638297872,0.26373626373626374,0.1365546218487395,0.2222222222222222,0.6516587677725117,0.20304568527918787,0.27710843373493976,0.2942271880819365,0.39730878186968843,0.4192307692307691,0.3569701853344076,0.34901960784313735,0.8348025998191285,0.5532415951211281,0.6318348962962897,0.2675948648361138,0.5366959242818844,0.8579347643710945,0.5992937350420455,0.8553283660115423,0.7745633947497311,0.6047904454200537,0.021532542119787945,0.06749994792377023,anger
0.3374083129584352,0.1763085399449036,0.8750000000000001,0.3626373626373626,0.2521008403361345,0.15656565656565657,0.7796208530805687,0.31472081218274117,0.319277108433735,0.32216014897579126,0.2443342776203966,0.3846153846153846,0.1643835616438356,0.4372549019607841,0.8710370524902639,0.4445091288549484,0.13192148971853357,0.4743447020294735,0.4568257103711605,0.867002905060566,0.6096127255672878,0.5936143141695034,0.8719061673536176,0.625814305342989,0.28289174745307366,0.20750062416839066,contempt
0.14425427872860636,0.39118457300275483,0.0,0.3763736263736264,0.12394957983193278,0.3560606060606062,0.0,0.3274111675126904,0.003012048192771122,0.14152700186219724,0.029036827195467407,0.007692307692307665,0.0008058017727639033,0.04803921568627456,0.0,0.08808443899449103,0.10258043797489413,0.41728615577746536,0.0,0.05881929672290154,0.0,0.0,0.0,0.3815226884242908,0.5098801956213295,0.5112494328358191,contempt
0.2176039119804401,0.1322314049586777,0.6941489361702128,0.2967032967032967,0.1533613445378152,0.16666666666666674,0.618483412322275,0.26142131979695427,0.1837349397590362,0.25884543761638734,0.14447592067988668,0.351923076923077,0.15390813859790486,0.4049019607843136,0.7793416718284712,0.35746061547371066,0.2451646320793669,0.5870383805577214,0.4917633525728965,0.7020908977758141,0.47801485793082055,0.47503510712574465,0.7713124574471933,0.6929555627966106,0.36952751578315257,0.22376838018834766,contempt
0.06845965770171147,0.22314049586776857,0.648936170212766,0.20054945054945056,0.02941176470588236,0.23737373737373735,0.590047393364929,0.18781725888324874,0.21536144578313254,0.3649906890130352,0.30028328611898025,0.4461538461538459,0.28203062046736505,0.35392156862745106,0.915085622522727,0.6246440440525748,0.6866490064384544,0.5129346904995681,0.35924489137299653,0.8812980848585,0.7314524641469111,0.5643130915966446,0.8911508100352056,0.5434598644507478,0.3528172758314927,0.29154084199650265,contempt
0.9046454767726162,0.1928374655647383,0.8617021276595745,0.49175824175824184,0.7920168067226891,0.20707070707070718,0.7867298578199052,0.4289340101522843,0.8313253012048193,0.34264432029795144,0.5637393767705382,0.4134615384615383,0.20467365028203055,0.4372549019607841,0.08948990834633108,0.5256935041474365,0.0,0.348432300759136,0.6467880070030895,0.40260641240135964,0.4944936459379661,0.2360607029402298,0.39482653790513045,0.0,0.03334129953790821,0.5217099426877314,contempt
0.21271393643031783,0.19008264462809915,0.7500000000000001,0.2527472527472528,0.12394957983193278,0.1287878787878789,0.6872037914691943,0.18527918781725883,0.22891566265060248,0.33147113594040967,0.20113314447592068,0.3509615384615383,0.1385979049153907,0.34705882352941186,0.9372954064572462,0.5785260989016162,0.3310219271797993,0.3100413810075295,0.3323596888602961,0.8007235302727219,0.6859482124113008,0.5508701989217621,0.8506243673912383,0.6041779429497511,0.3881170134650711,0.27838866813380503,contempt
0.07334963325183375,0.3498622589531681,0.5957446808510639,0.20604395604395603,0.13235294117647062,0.33585858585858586,0.556872037914692,0.19796954314720805,0.2575301204819277,0.387337057728119,0.4086402266288952,0.46346153846153815,0.4609186140209507,0.4117647058823528,0.7331335283686266,0.5025023093157469,0.6845765036996657,0.6387461198526049,0.41350502480251394,0.8115235975203839,0.5760814157405443,0.473019072013187,0.8232816419236525,0.5378618829181201,0.33305478949965317,0.28278904854715126,contempt
0.17114914425427868,0.08264462809917356,0.6462765957446809,0.24175824175824173,0.09243697478991597,0.08838383838383845,0.5829383886255927,0.24365482233502544,0.20783132530120485,0.21787709497206698,0.22025495750708213,0.2826923076923076,0.15310233682514096,0.26960784313725483,0.8337917773582747,0.4790122136755536,0.3631794993677663,0.3664283800103157,0.3488694991708057,0.8118632710548382,0.6689915646751827,0.3858055582517473,0.8254958148987986,0.534574132446828,0.5749824906131353,0.43216273507937253,contempt
0.17114914425427868,0.17906336088154268,0.6276595744680852,0.1923076923076923,0.14285714285714285,0.148989898989899,0.5758293838862557,0.12944162436548223,0.3057228915662652,0.2718808193668527,0.34773371104815853,0.36442307692307674,0.23448831587429497,0.3568627450980393,0.7344666842070892,0.6629664837051558,0.6605173427720755,0.4475074790444858,0.40827893047641295,0.7885665501499727,0.7070227539721041,0.41635207341816677,0.7995058479084151,0.41950969101987656,0.42393802505361466,0.420235509671506,contempt
0.09046454767726159,0.22038567493112943,0.6409574468085107,0.20054945054945056,0.0357142857142857,0.2752525252525253,0.6137440758293841,0.2233502538071066,0.283132530120482,0.25884543761638734,0.378186968838527,0.358653846153846,0.28283642224012895,0.4549019607843139,0.9348907098668683,0.565222009656913,0.587676093570969,0.4994000532517722,0.4260163047922102,0.8440167619140814,0.7274132370363922,0.5595047686862127,0.8871000305265561,0.5628938108320041,0.3743984506367273,0.29330025714351426,contempt
0.1613691931540342,0.33057851239669417,0.5558510638297872,0.1456043956043956,0.19117647058823534,0.42171717171717193,0.590047393364929,0.18020304568527923,0.41716867469879515,0.2942271880819365,0.5722379603399433,0.4163461538461535,0.5157131345688959,0.5411764705882351,0.6897077541422233,0.5801131673685677,0.7322147146859151,0.8718546259979665,0.49721100674488017,0.7272159716020284,0.5631345073788068,0.5244037404083723,0.8308295385770007,0.511470488140586,0.22807968701041192,0.23300789165639302,contempt
0.18826405867970658,0.30303030303030304,0.6462765957446809,0.21978021978021983,0.184873949579832,0.39393939393939403,0.6137440758293841,0.2741116751269035,0.3629518072289156,0.2681564245810055,0.4745042492917847,0.483653846153846,0.4141821112006445,0.6372549019607843,0.7298552885514379,0.4293453019579504,0.6195316535630994,0.6364330796613822,0.6585274637010966,0.8415788510266472,0.5066504908798604,0.41635207341816677,0.8487894619619206,0.6100163361220783,0.4196687896031952,0.29329678815744187,contempt
0.2176039119804401,0.2506887052341598,0.8164893617021277,0.27747252747252754,0.19957983193277312,0.2777777777777778,0.7203791469194313,0.26142131979695427,0.4006024096385542,0.2737430167597765,0.4050991501416431,0.5048076923076921,0.36583400483481054,0.646078431372549,0.8410755016219239,0.5563245437562864,0.5684383750876499,0.6973683189731259,0.6980879390059339,0.9118215703505458,0.5946637816017966,0.52046015155997,0.9351849953028754,0.6152778254499107,0.35465845221696957,0.2533968648894399,contempt
0.4180929095354523,0.1652892561983471,0.922872340425532,0.37087912087912095,0.3592436974789917,0.21969696969696983,0.7962085308056873,0.41624365482233494,0.42469879518072295,0.32029795158286767,0.31161473087818703,0.4980769230769231,0.1837228041901693,0.49607843137254903,0.7539409947595958,0.3158196881040325,0.13536732141022212,0.4767218529220771,0.6392019569024742,0.8270624193888482,0.5400752844696746,0.48899747329606263,0.8555853023789203,0.5951588196990805,0.32761554249103386,0.24826600025039036,contempt
0.15647921760391198,0.24793388429752067,0.547872340425532,0.14835164835164838,0.1449579831932773,0.2323232323232325,0.49763033175355453,0.13959390862944165,0.2981927710843374,0.2886405959031657,0.3888101983002833,0.375,0.33521353746978244,0.35196078431372557,0.6231150994865847,0.6967744587047439,0.7150667785604462,0.44248371041674533,0.3917088701094854,0.7460735934407036,0.5636501132665566,0.49293980346650673,0.7444154245656044,0.450064199831663,0.21306882238873714,0.2584698808021527,contempt
0.2738386308068459,0.12672176308539945,0.5026595744680852,0.027472527472527486,0.23739495798319338,0.10353535353535359,0.4928909952606636,0.0,0.49397590361445787,0.09683426443202969,0.4893767705382436,0.2134615384615386,0.2506043513295728,0.11568627450980395,0.4818919931972353,0.882243793514118,0.76983226571332,0.36050890197014307,0.5359278191142584,0.619672738339326,0.645209101796455,0.30257182133376487,0.6596519933773962,0.2574847253493039,0.37746833185308226,0.5317492363672732,contempt
0.17114914425427868,0.2506887052341598,0.523936170212766,0.13736263736263737,0.15546218487394964,0.21717171717171724,0.5142180094786729,0.09644670050761417,0.33584337349397597,0.2029795158286778,0.43838526912181297,0.1586538461538458,0.3432715551974215,0.2382352941176471,0.6058607759245774,0.6578537406710964,0.5538133437303786,0.323231233444255,0.17006148718630332,0.7807830861233268,0.5946637816017966,0.5368937513305254,0.7371112620217751,0.4060297770094714,0.14686324311439203,0.2405522930475893,contempt
0.21271393643031783,0.2809917355371901,0.6994680851063829,0.239010989010989,0.17857142857142866,0.26767676767676774,0.6800947867298578,0.2335025380710659,0.35090361445783136,0.4171322160148976,0.4107648725212464,0.49134615384615365,0.3980660757453667,0.43137254901960764,0.8083888649658361,0.6244251646885338,0.6272935289029357,0.3751675196945363,0.31116216580711276,0.8464432972549986,0.7310042890521069,0.496861872865387,0.82954990061183,0.45903071271138285,0.3616527261504794,0.35011224526303786,contempt
0.7383863080684596,0.19834710743801648,1.0,0.36538461538461536,0.6029411764705883,0.1792929292929294,0.9739336492890996,0.29695431472081213,0.8674698795180723,0.3743016759776536,0.6671388101983003,0.4105769230769232,0.26349717969379527,0.41078431372549007,0.5864242115313875,1.0,0.33080729539952836,0.2453785838817642,0.47921556337607185,0.7516513706581324,0.7815575631864233,0.33194298865615374,0.800628190010178,0.2486960643712508,0.43266416957011256,0.5858892494910384,contempt
0.23716381418092902,0.256198347107438,0.7526595744680852,0.23076923076923078,0.23319327731092448,0.3712121212121213,0.6990521327014217,0.31472081218274117,0.46536144578313265,0.3649906890130352,0.47379603399433423,0.4615384615384617,0.36341659951651883,0.634313725490196,0.7441206279494542,0.5960992363138916,0.4766558112095415,0.7451081970633402,0.39665823490310526,0.8464432972549986,0.6149228301816207,0.41251693018513896,0.8692553192273037,0.5092430659422384,0.4395377788067376,0.36604194584782745,contempt
0.14914425427872857,0.20936639118457306,0.7207446808510639,0.22252747252747257,0.10294117647058826,0.31565656565656575,0.7180094786729857,0.29695431472081213,0.3313253012048193,0.3761638733705772,0.39164305949008515,0.5086538461538463,0.3585817888799354,0.5294117647058822,0.9498821522387179,0.5373973445849128,0.5688632712150291,0.6973683189731259,0.43860913540950175,0.9210886448953702,0.7484792375199154,0.5239315437253191,0.9482385340694514,0.5556456206590914,0.4369037089199186,0.33488345037154454,contempt
0.03911980440097795,0.19008264462809915,0.5079787234042553,0.054945054945054916,0.11344537815126049,0.26262626262626265,0.4834123222748815,0.10913705583756339,0.28915662650602403,0.32029795158286767,0.4341359773371104,0.3846153846153846,0.42304593070104746,0.3568627450980393,0.6684304087883933,0.6828768692652533,0.8322791344578472,0.9740169731179517,0.41569478065747634,0.8241025090106461,0.6508402444137267,0.457205378830926,0.8650979750161661,0.4116171062328351,0.300129484550103,0.34184303608404787,contempt
0.10513447432762835,0.20385674931129477,0.4441489361702128,0.18681318681318682,0.04831932773109249,0.18181818181818188,0.40995260663507105,0.12690355329949243,0.09487951807228923,0.21601489757914338,0.13031161473087816,0.1586538461538458,0.11361804995970992,0.2823529411764705,0.6519635368451818,0.3824693844657153,0.3068908050094542,0.4192683663294107,0.06120457932340273,0.4922864221166273,0.4802457989871123,0.16830263413396174,0.6231387764216424,0.5642635022085407,0.9701519195849051,0.6465098962996816,contempt
0.13936430317848408,0.20661157024793392,0.651595744680851,0.10164835164835168,0.12815126050420172,0.2323232323232325,0.637440758293839,0.12436548223350252,0.3313253012048193,0.3519553072625696,0.42422096317280455,0.3490384615384614,0.37228041901692177,0.44117647058823506,0.8365977807605262,0.7317299864226244,0.6477741276792964,0.531066316836277,0.20008040960898754,0.8275752679275593,0.6844374501882178,0.5244037404083723,0.8579517190951192,0.5225846092586981,0.34557891590647705,0.2994055616675707,contempt
0.18581907090464544,0.18457300275482097,0.6542553191489363,0.3461538461538462,0.10084033613445381,0.17171717171717182,0.5473933649289099,0.2817258883248732,0.0662650602409639,0.3743016759776536,0.04886685552407921,0.4548076923076918,0.08783239323126502,0.43823529411764683,0.7619098353412687,0.3178237465919812,0.4040064717799562,0.5929759661667845,0.34503172327529796,0.7978148880583321,0.6010407617155653,0.3971433226302809,0.8352933237515084,0.5384620019626363,0.4839556223805228,0.3741215461346259,contempt
0.2762836185819071,0.28374655647382924,0.7686170212765958,0.33516483516483514,0.1764705882352941,0.2777777777777778,0.7582938388625592,0.3197969543147209,0.3674698795180723,0.3817504655493482,0.371813031161473,0.6124999999999998,0.2917002417405319,0.5901960784313727,0.9060419638414833,0.5528556854616448,0.6126697833439835,0.29640592656116305,0.728567629887127,0.8427545623281202,0.6712268513020512,0.5714740746089642,0.8414273128137829,0.5927331614962765,0.33657852912335673,0.25472702699203065,disgust
0.2176039119804401,0.12121212121212122,0.672872340425532,0.19505494505494508,0.13025210084033617,0.1010101010101011,0.637440758293839,0.15989847715736039,0.2710843373493975,0.1843575418994412,0.2641643059490085,0.2124999999999999,0.1837228041901693,0.37941176470588234,0.8337917773582747,0.5153886754657558,0.32657203258078915,0.29292194782675773,0.3534413942316271,0.7933483952376384,0.6472489500650116,0.7052381284809859,0.7721999886486893,0.5553344528540609,0.14006805106519704,0.15734561671514657,disgust
0.28117359413202936,0.2176308539944904,0.7180851063829788,0.260989010989011,0.21848739495798325,0.2752525252525253,0.6611374407582938,0.29949238578680204,0.4277108433734941,0.2886405959031657,0.4398016997167139,0.29807692307692335,0.2449637389202255,0.4460784313725492,0.7271778444735336,0.6452730305227273,0.3606158250564907,0.3751675196945363,0.25287360711055706,0.8044720584398598,0.5662245769602359,0.510433956794019,0.786383906880164,0.542551316724021,0.2761475001839093,0.24565364262831546,disgust
0.2004889975550122,0.26721763085399447,0.5664893617021277,0.28571428571428575,0.12394957983193278,0.28787878787878796,0.5260663507109006,0.25634517766497467,0.3012048192771085,0.2979515828677839,0.3271954674220964,0.43076923076923057,0.24012892828364207,0.47254901960784323,0.6977169619636875,0.5282953853366529,0.5665404927107066,0.390081370477976,0.5032149306075618,0.7995834881786729,0.5791361209271202,0.496861872865387,0.7835957684504601,0.5028214977839693,0.2699462908714705,0.2639993909485745,disgust
0.30073349633251834,0.1652892561983471,0.6250000000000001,0.17307692307692307,0.22268907563025214,0.21969696969696983,0.5687203791469194,0.23096446700507622,0.3674698795180723,0.4022346368715082,0.36048158640226624,0.4249999999999998,0.20789685737308616,0.41764705882352926,0.6072076240360694,0.6986399176313475,0.5588902804582202,0.4112928510361054,0.2376153257420487,0.8042771136932753,0.67942711043109,0.38294036738964504,0.758779490941261,0.3371735424736777,0.3603059812285232,0.4426634539269215,disgust
0.16625916870415647,0.22038567493112943,0.7127659574468085,0.14285714285714285,0.09033613445378158,0.24242424242424254,0.6824644549763031,0.18020304568527923,0.2906626506024096,0.3780260707635008,0.3449008498583569,0.4750000000000001,0.3247381144238517,0.4745098039215687,0.9375043251653786,0.6629664837051558,0.6628908190815376,0.36050890197014307,0.3594911174268175,0.9612133636831283,0.7554258184842393,0.5661090856376627,0.950164390790558,0.5397921448701828,0.3674810406535216,0.3025721513417967,disgust
0.2176039119804401,0.25895316804407714,0.6037234042553191,0.046703296703296704,0.2079831932773109,0.2323232323232325,0.5829383886255927,0.07868020304568524,0.38102409638554213,0.2830540037243947,0.4567988668555242,0.32115384615384635,0.36422240128928274,0.23529411764705888,0.6347397123659005,0.7233439698137706,0.6914667391992867,0.40045867495710896,0.2950598590751782,0.7335122664588726,0.6365309357668258,0.47453160997469296,0.747913234482915,0.3950072253974086,0.24687182104084693,0.3167521870125859,disgust
